customer_id,FullName,Segment,City,State,Country
379,Tana            Franklin      , Consumer        , Caguas              , PR            , Puerto Rico     
380,Emi             Mitchell      , Corporate       , Lockport            , NY            , EE. UU.         
381,Cynthia         Albert        , Corporate       , Caguas              , PR            , Puerto Rico     
382,Myra            Manning       , Corporate       , Saint Charles       , MO            , EE. UU.         
383,Medge           Mcfarland     , Corporate       , Los Angeles         , CA            , EE. UU.         
384,Chloe           Nichols       , Home Office     , Cupertino           , CA            , EE. UU.         
385,Beatrice        Holt          , Home Office     , Caguas              , PR            , Puerto Rico     
386,Ria             Padilla       , Home Office     , Springfield         , MO            , EE. UU.         
387,Charity         Sharpe        , Home Office     , Caguas              , PR            , Puerto Rico     
388,Nell            Garrison      , Home Office     , Mission Viejo       , CA            , EE. UU.         
389,Tamara          Larson        , Home Office     , Los Angeles         , CA            , EE. UU.         
390,Phyllis         Higgins       , Home Office     , Caguas              , PR            , Puerto Rico     
391,Nelle           Shaffer       , Home Office     , Roswell             , GA            , EE. UU.         
392,Aimee           Daugherty     , Corporate       , Caguas              , PR            , Puerto Rico     
393,Blossom         Middleton     , Home Office     , Ypsilanti           , MI            , EE. UU.         
394,Breanna         Morrison      , Corporate       , Brooklyn            , NY            , EE. UU.         
395,Katelyn         Key           , Corporate       , Caguas              , PR            , Puerto Rico     
396,Karly           Porter        , Corporate       , Peoria              , AZ            , EE. UU.         
397,Olga            Stein         , Corporate       , Caguas              , PR            , Puerto Rico     
398,Brenna          Wyatt         , Corporate       , Garden Grove        , CA            , EE. UU.         
399,Tatyana         Tyson         , Home Office     , Caguas              , PR            , Puerto Rico     
400,Ifeoma          Hendricks     , Corporate       , Clementon           , NJ            , EE. UU.         
401,Kitra           Howard        , Corporate       , Memphis             , TN            , EE. UU.         
402,Summer          Hester        , Consumer        , Antioch             , TN            , EE. UU.         
403,Sopoline        Hood          , Consumer        , Caguas              , PR            , Puerto Rico     
404,Emma            Suarez        , Home Office     , Salt Lake City      , UT            , EE. UU.         
405,Eliana          Santos        , Consumer        , Caguas              , PR            , Puerto Rico     
406,Denise          Young         , Consumer        , Bakersfield         , CA            , EE. UU.         
407,Hermione        Rose          , Corporate       , Caguas              , PR            , Puerto Rico     
408,Lara            Kim           , Consumer        , Granada Hills       , CA            , EE. UU.         
409,Hedy            Dunn          , Consumer        , Caguas              , PR            , Puerto Rico     
410,Violet          Melton        , Home Office     , Tallahassee         , FL            , EE. UU.         
